Order_ID,Product_ID,Product_Category,Product_Price,Discount_Applied,Shipping_Method,Payment_Method,User_Location,Return_Status,Return_Risk_Score,Risk_Label,Return_Cost,Profit_Loss,Order_Year,Order_Month,User_Age,User_Gender,Return_Reason
ORD03751,PROD0317,Clothing,499.43,49.97,Express,Debit Card,City19,Returned,0.5671,High,200,799.459316,2022,4,35,Female,Size Issue
ORD04528,PROD0253,Clothing,1748.26,27.32,Standard,Credit Card,City59,Not Returned,0.567,High,0,2541.270736,2024,11,56,Female,No Return
ORD04033,PROD0374,Clothing,1007.31,31.38,Express,COD,City100,Not Returned,0.567,High,0,3456.0806099999995,2024,7,57,Female,No Return
ORD04347,PROD0448,Books,1517.2,31.4,Next-Day,Debit Card,City13,Not Returned,0.567,High,0,5203.995999999999,2024,3,18,Female,No Return
ORD04542,PROD0276,Books,1597.24,24.56,Express,COD,City91,Not Returned,0.5669,High,0,2409.915712,2023,8,29,Female,No Return
ORD04320,PROD0185,Electronics,545.75,46.57,Express,Wallet,City50,Not Returned,0.5668,High,0,291.594225,2024,2,19,Female,No Return
ORD02950,PROD0343,Electronics,871.93,34.63,Standard,COD,City25,Returned,0.5668,High,200,939.9612819999998,2025,4,45,Female,Wrong Item
ORD02273,PROD0220,Electronics,654.86,45.41,Next-Day,Wallet,City59,Not Returned,0.5667,High,0,357.48807400000004,2023,11,18,Female,No Return
ORD00325,PROD0388,Books,537.62,30.11,Next-Day,COD,City55,Returned,0.5667,High,200,1678.7130900000002,2025,1,30,Female,Size Issue
ORD04765,PROD0260,Electronics,1927.96,43.81,Next-Day,COD,City94,Returned,0.5665,High,200,5216.603619999999,2023,2,25,Female,Size Issue
ORD04658,PROD0457,Electronics,1578.39,33.97,Standard,Credit Card,City25,Returned,0.5665,High,200,1884.421834,2025,8,39,Female,Defective
ORD04002,PROD0066,Books,1968.84,44.5,Next-Day,Debit Card,City90,Returned,0.5663,High,200,892.7061999999999,2022,8,24,Male,Changed Mind
ORD04700,PROD0165,Books,1431.99,25.17,Standard,Credit Card,City28,Not Returned,0.5663,High,0,4286.232468,2025,1,28,Female,No Return
ORD00387,PROD0075,Clothing,953.27,43.61,Standard,Credit Card,City3,Not Returned,0.5662,High,0,2150.1958120000004,2025,1,62,Male,No Return
ORD04201,PROD0373,Clothing,1062.33,43.82,Standard,Debit Card,City10,Returned,0.5662,High,200,2187.267976,2022,11,33,Female,Defective
ORD04673,PROD0166,Electronics,997.37,36.49,Standard,COD,City83,Not Returned,0.5661,High,0,3167.148435,2025,5,64,Female,No Return
ORD02393,PROD0437,Home Appliances,1758.5,49.27,Express,Credit Card,City16,Not Returned,0.5661,High,0,3568.3482,2024,4,25,Female,No Return
ORD01951,PROD0333,Electronics,250.24,49.77,Next-Day,Wallet,City62,Not Returned,0.566,High,0,251.391104,2023,5,42,Female,No Return
ORD03231,PROD0282,Clothing,312.37,47.55,Next-Day,Wallet,City25,Not Returned,0.566,High,0,163.838065,2023,9,33,Male,No Return
ORD00692,PROD0315,Electronics,1932.64,43.3,Express,Credit Card,City92,Not Returned,0.566,High,0,4383.22752,2023,3,50,Female,No Return
ORD01895,PROD0145,Electronics,1797.05,46.82,Express,Debit Card,City35,Not Returned,0.566,High,0,1911.34238,2023,2,51,Female,No Return
ORD03550,PROD0304,Electronics,576.93,43.63,Express,Credit Card,City75,Returned,0.5657,High,200,775.6463229999999,2023,7,59,Female,Size Issue
ORD01638,PROD0346,Clothing,1608.41,48.49,Next-Day,COD,City60,Not Returned,0.5657,High,0,4142.459955,2023,1,39,Male,No Return
ORD00008,PROD0477,Books,900.07,35.09,Express,Wallet,City94,Not Returned,0.5656,High,0,1168.470874,2023,2,63,Female,No Return
ORD00125,PROD0430,Books,473.42,33.85,Standard,Credit Card,City70,Returned,0.5655,High,200,426.33466,2023,1,36,Female,Size Issue
ORD00971,PROD0074,Electronics,1844.7,45.59,Next-Day,Credit Card,City34,Returned,0.5655,High,200,4818.506350000001,2022,7,57,Female,Size Issue
ORD04615,PROD0187,Clothing,1294.11,44.49,Next-Day,Credit Card,City98,Not Returned,0.5655,High,0,718.3604609999999,2023,6,38,Male,No Return
ORD04758,PROD0268,Clothing,1548.54,42.84,Express,Wallet,City92,Not Returned,0.5654,High,0,2655.436392,2022,10,36,Female,No Return
ORD00083,PROD0266,Clothing,1665.49,42.06,Standard,Wallet,City75,Not Returned,0.5654,High,0,1929.969812,2024,1,18,Female,No Return
ORD01519,PROD0308,Home Appliances,411.39,48.86,Next-Day,Credit Card,City83,Not Returned,0.5653,High,0,631.1545380000001,2025,3,19,Female,No Return
ORD01846,PROD0072,Clothing,1174.51,49.08,Next-Day,Wallet,City24,Not Returned,0.5653,High,0,1794.1814760000002,2022,3,36,Female,No Return
ORD04178,PROD0102,Clothing,228.26,38.08,Standard,Credit Card,City89,Not Returned,0.5653,High,0,282.67718399999995,2025,5,65,Male,No Return
ORD03737,PROD0028,Clothing,1734.34,42.15,Express,Wallet,City65,Not Returned,0.5653,High,0,2006.63138,2023,4,31,Female,No Return
ORD03716,PROD0194,Clothing,1616.26,25.66,Standard,COD,City87,Returned,0.5653,High,200,5807.63842,2024,11,24,Female,Size Issue
ORD04904,PROD0023,Books,1115.66,42.6,Standard,Credit Card,City17,Not Returned,0.5652,High,0,3201.9442000000004,2022,12,49,Male,No Return
ORD04292,PROD0113,Electronics,677.95,46.89,Next-Day,Credit Card,City57,Not Returned,0.5652,High,0,1080.1777350000002,2025,4,64,Male,No Return
ORD04244,PROD0001,Electronics,1778.97,49.1,Express,Credit Card,City6,Not Returned,0.5652,High,0,3621.98292,2025,1,28,Male,No Return
ORD01914,PROD0084,Books,1731.79,30.77,Next-Day,Wallet,City64,Not Returned,0.5652,High,0,1198.918217,2023,12,22,Female,No Return
ORD03406,PROD0010,Clothing,1851.65,33.46,Standard,COD,City7,Not Returned,0.5652,High,0,6160.43955,2025,6,33,Male,No Return
ORD03243,PROD0148,Electronics,1155.39,44.0,Next-Day,COD,City27,Not Returned,0.5651,High,0,1294.0368000000003,2024,11,22,Male,No Return
ORD01509,PROD0358,Clothing,618.09,45.92,Standard,COD,City25,Not Returned,0.5651,High,0,1002.789216,2023,6,42,Male,No Return
ORD03656,PROD0463,Home Appliances,1186.47,48.94,Express,Credit Card,City36,Not Returned,0.565,High,0,3029.05791,2024,10,21,Female,No Return
ORD04498,PROD0092,Clothing,1724.21,36.12,Next-Day,COD,City93,Not Returned,0.565,High,0,4405.701392,2022,8,24,Female,No Return
ORD00350,PROD0275,Clothing,1777.92,27.83,Next-Day,COD,City5,Not Returned,0.565,High,0,2566.249728,2024,5,49,Female,No Return
ORD04524,PROD0381,Home Appliances,1417.13,48.42,Next-Day,COD,City47,Returned,0.5649,High,200,3454.7782700000007,2024,2,51,Female,Defective
ORD02663,PROD0495,Electronics,1804.28,47.96,Next-Day,Wallet,City66,Not Returned,0.5649,High,0,1877.894624,2025,6,62,Male,No Return
ORD02755,PROD0188,Home Appliances,499.95,45.06,Standard,COD,City4,Not Returned,0.5647,High,0,1098.69012,2025,4,63,Female,No Return
ORD03863,PROD0467,Clothing,885.14,43.62,Express,Credit Card,City6,Not Returned,0.5646,High,0,2495.2096600000004,2024,9,55,Male,No Return
ORD03630,PROD0387,Clothing,227.8,36.81,Express,COD,City72,Returned,0.5646,High,200,519.7340999999999,2024,6,64,Female,Size Issue
ORD00512,PROD0279,Electronics,1836.41,37.71,Next-Day,Credit Card,City37,Not Returned,0.5645,High,0,1143.899789,2025,1,33,Female,No Return
ORD02694,PROD0282,Clothing,1280.56,44.66,Next-Day,Wallet,City93,Not Returned,0.5645,High,0,2125.985712,2025,5,37,Male,No Return
ORD01205,PROD0426,Clothing,1842.22,33.67,Express,Wallet,City59,Not Returned,0.5645,High,0,1221.944526,2024,10,34,Female,No Return
ORD03073,PROD0422,Clothing,1813.22,35.2,Next-Day,Credit Card,City12,Not Returned,0.5645,High,0,2349.93312,2022,10,52,Female,No Return
ORD00985,PROD0215,Books,438.77,34.04,Standard,Wallet,City31,Not Returned,0.5644,High,0,289.412692,2024,12,50,Male,No Return
ORD04077,PROD0334,Clothing,297.35,35.7,Next-Day,Credit Card,City65,Returned,0.5641,High,200,-8.803949999999986,2023,1,61,Female,Wrong Item
ORD03671,PROD0466,Books,1208.62,43.59,Next-Day,Debit Card,City93,Returned,0.564,High,200,1163.565084,2022,6,55,Male,Changed Mind
ORD02031,PROD0413,Electronics,1069.54,41.32,Standard,COD,City69,Returned,0.564,High,200,2938.03036,2024,7,24,Female,Changed Mind
ORD04267,PROD0080,Clothing,222.74,36.22,Next-Day,Wallet,City38,Returned,0.5639,High,200,84.12714400000004,2025,4,29,Female,Defective
ORD03538,PROD0366,Electronics,1289.61,45.4,Standard,COD,City3,Not Returned,0.5639,High,0,704.12706,2023,11,41,Male,No Return
ORD00251,PROD0202,Electronics,1822.39,43.06,Standard,Credit Card,City16,Returned,0.5638,High,200,3950.675464,2023,6,36,Female,Changed Mind
ORD04091,PROD0347,Books,453.92,46.41,Next-Day,Wallet,City23,Not Returned,0.5638,High,0,1216.27864,2025,4,21,Male,No Return
ORD03014,PROD0131,Clothing,1631.34,47.94,Standard,Credit Card,City60,Returned,0.5637,High,200,1498.551208,2022,6,58,Male,Size Issue
ORD03103,PROD0316,Clothing,1134.53,40.16,Standard,Wallet,City20,Not Returned,0.5637,High,0,1357.8055040000002,2023,5,65,Female,No Return
ORD04907,PROD0167,Electronics,1813.19,45.71,Next-Day,Debit Card,City13,Returned,0.5637,High,200,1768.7617019999998,2025,7,40,Male,Changed Mind
ORD02666,PROD0142,Books,1604.68,44.95,Standard,Wallet,City40,Not Returned,0.5636,High,0,1766.75268,2023,2,54,Male,No Return
ORD02132,PROD0027,Clothing,1603.72,49.44,Next-Day,Debit Card,City35,Returned,0.5635,High,200,1421.6816640000002,2023,5,21,Male,Wrong Item
ORD04936,PROD0208,Clothing,1347.35,36.06,Express,COD,City97,Returned,0.5635,High,200,4107.47795,2023,5,21,Female,Defective
ORD03297,PROD0329,Clothing,1821.51,37.52,Next-Day,Wallet,City38,Returned,0.5634,High,200,938.079448,2023,11,28,Female,Wrong Item
ORD02438,PROD0085,Electronics,421.37,37.29,Standard,Credit Card,City73,Not Returned,0.5634,High,0,792.723381,2025,8,38,Female,No Return
ORD01078,PROD0041,Clothing,1959.09,49.37,Standard,Wallet,City21,Not Returned,0.5633,High,0,3967.549068,2024,2,43,Male,No Return
ORD04473,PROD0382,Books,1608.22,31.46,Express,Debit Card,City88,Not Returned,0.5633,High,0,3306.821964,2025,4,54,Male,No Return
ORD00909,PROD0439,Clothing,1334.25,42.07,Express,Credit Card,City8,Not Returned,0.5633,High,0,3091.7240999999995,2022,1,65,Female,No Return
ORD00027,PROD0028,Electronics,591.71,47.93,Next-Day,Credit Card,City1,Returned,0.5632,High,200,724.3101909999999,2024,10,45,Male,Defective
ORD03985,PROD0171,Books,872.67,34.82,Standard,Debit Card,City22,Not Returned,0.5632,High,0,1137.612612,2025,4,37,Male,No Return
ORD04930,PROD0410,Books,1560.54,31.47,Next-Day,Credit Card,City1,Not Returned,0.5632,High,0,3208.314186,2023,1,29,Female,No Return
ORD04336,PROD0357,Electronics,548.68,39.28,Next-Day,COD,City96,Returned,0.5632,High,200,133.15849599999996,2024,12,48,Male,Changed Mind
ORD00390,PROD0168,Clothing,1839.87,43.14,Standard,Debit Card,City21,Returned,0.5632,High,200,846.1500819999999,2022,2,54,Female,Changed Mind
ORD02718,PROD0286,Books,1739.04,34.45,Next-Day,Wallet,City46,Not Returned,0.5631,High,0,2279.88144,2022,8,51,Female,No Return
ORD02101,PROD0421,Clothing,134.72,35.75,Standard,COD,City53,Returned,0.563,High,200,-26.884799999999984,2023,4,39,Female,Changed Mind
ORD03414,PROD0463,Clothing,834.62,39.96,Standard,Debit Card,City6,Returned,0.563,High,200,1804.423392,2024,5,27,Female,Defective
ORD01612,PROD0018,Books,346.22,42.44,Next-Day,Wallet,City47,Not Returned,0.5629,High,0,597.852696,2025,2,23,Male,No Return
ORD01775,PROD0468,Books,1583.03,37.78,Standard,Credit Card,City57,Not Returned,0.5628,High,0,1969.922532,2023,5,45,Male,No Return
ORD00814,PROD0179,Clothing,950.07,44.16,Next-Day,Debit Card,City26,Not Returned,0.5628,High,0,2652.59544,2022,10,47,Female,No Return
ORD00924,PROD0054,Clothing,1092.64,36.4,Express,Credit Card,City74,Returned,0.5628,High,200,1189.8380800000002,2022,10,36,Female,Size Issue
ORD04773,PROD0479,Clothing,1063.72,34.76,Next-Day,COD,City17,Returned,0.5628,High,200,2575.8837120000003,2022,12,45,Female,Defective
ORD02869,PROD0247,Clothing,1742.22,32.14,Standard,Debit Card,City89,Returned,0.5628,High,200,4529.081968,2025,3,20,Female,Defective
ORD00143,PROD0172,Books,919.47,24.18,Next-Day,Credit Card,City70,Not Returned,0.5627,High,0,3485.71077,2025,6,38,Female,No Return
ORD03911,PROD0418,Books,675.87,39.1,Next-Day,Credit Card,City17,Not Returned,0.5626,High,0,1646.41932,2023,11,40,Male,No Return
ORD01715,PROD0156,Electronics,1741.35,42.13,Next-Day,Credit Card,City63,Returned,0.5626,High,200,2823.157735,2025,8,41,Male,Changed Mind
ORD03481,PROD0039,Electronics,1736.32,43.35,Express,Credit Card,City100,Returned,0.5626,High,200,783.62528,2025,4,45,Male,Wrong Item
ORD00175,PROD0353,Electronics,1847.5,39.98,Standard,Debit Card,City71,Not Returned,0.5626,High,0,3326.6085000000003,2024,9,20,Female,No Return
ORD00837,PROD0316,Clothing,412.73,33.82,Standard,COD,City5,Returned,0.5625,High,200,73.14471399999996,2022,6,62,Female,Defective
ORD02242,PROD0103,Clothing,1863.03,31.12,Standard,Credit Card,City16,Not Returned,0.5625,High,0,1283.255064,2024,6,35,Female,No Return
ORD02994,PROD0309,Books,1526.66,30.69,Express,COD,City48,Not Returned,0.5625,High,0,2116.256092,2023,11,36,Male,No Return
ORD04422,PROD0225,Books,1358.22,24.85,Next-Day,Credit Card,City11,Not Returned,0.5624,High,0,3062.10699,2024,4,40,Female,No Return
ORD03944,PROD0118,Books,1336.76,32.63,Next-Day,Debit Card,City22,Not Returned,0.5624,High,0,3602.300848,2025,7,37,Male,No Return
ORD03802,PROD0074,Electronics,1567.77,47.45,Standard,Debit Card,City76,Not Returned,0.5624,High,0,1647.72627,2025,7,20,Male,No Return
ORD00901,PROD0198,Books,1018.83,32.37,Standard,Debit Card,City10,Not Returned,0.5624,High,0,689.0347290000001,2025,3,56,Male,No Return
ORD03496,PROD0385,Clothing,1709.68,33.75,Standard,Credit Card,City91,Not Returned,0.5623,High,0,1132.663,2022,11,63,Female,No Return
ORD01146,PROD0446,Clothing,1379.16,41.48,Standard,Credit Card,City97,Not Returned,0.5623,High,0,807.0844320000001,2023,10,38,Male,No Return
ORD03959,PROD0008,Books,675.49,30.49,Standard,Debit Card,City33,Returned,0.5623,High,200,1678.1323960000002,2025,1,45,Female,Size Issue
ORD02953,PROD0437,Clothing,321.36,32.36,Express,COD,City89,Not Returned,0.5623,High,0,652.103712,2023,9,61,Female,No Return
ORD03216,PROD0455,Clothing,259.19,49.01,Standard,Credit Card,City34,Not Returned,0.5622,High,0,264.321962,2023,3,20,Male,No Return
ORD00706,PROD0086,Clothing,1253.67,47.19,Next-Day,Debit Card,City9,Not Returned,0.5622,High,0,2648.252508,2022,1,44,Female,No Return
ORD01852,PROD0409,Clothing,1452.03,34.98,Next-Day,Credit Card,City77,Returned,0.5622,High,200,3576.4396240000005,2022,11,57,Female,Wrong Item
ORD04247,PROD0191,Clothing,1730.08,45.37,Express,COD,City24,Returned,0.5617,High,200,4525.71352,2022,9,24,Male,Size Issue
ORD04943,PROD0415,Electronics,1567.69,44.95,Express,Debit Card,City81,Returned,0.5617,High,200,2389.040035,2023,4,52,Female,Size Issue
ORD01644,PROD0468,Electronics,812.86,49.67,Next-Day,COD,City95,Returned,0.5617,High,200,1436.449752,2024,7,26,Male,Size Issue
ORD04774,PROD0222,Clothing,1948.14,25.17,Standard,COD,City9,Returned,0.5616,High,200,4173.379486,2025,2,27,Female,Defective
ORD04811,PROD0149,Electronics,1595.51,44.23,Express,Debit Card,City88,Returned,0.5616,High,200,4249.079635000001,2024,2,40,Female,Defective
ORD01033,PROD0189,Clothing,790.54,44.29,Standard,Wallet,City20,Not Returned,0.5616,High,0,880.8196679999999,2022,9,22,Female,No Return
ORD04442,PROD0058,Electronics,1946.93,43.21,Next-Day,COD,City90,Not Returned,0.5615,High,0,1105.6615470000002,2024,9,24,Male,No Return
ORD00078,PROD0287,Clothing,313.01,46.58,Express,Credit Card,City63,Not Returned,0.5614,High,0,668.8397679999999,2022,3,39,Female,No Return
ORD00680,PROD0475,Books,1403.63,29.82,Next-Day,Credit Card,City83,Not Returned,0.5614,High,0,2955.2026020000003,2022,6,62,Female,No Return
ORD00616,PROD0066,Electronics,231.26,43.85,Next-Day,COD,City73,Not Returned,0.5613,High,0,259.70498,2023,1,31,Female,No Return
ORD01837,PROD0168,Clothing,1717.07,29.79,Next-Day,COD,City9,Not Returned,0.5613,High,0,6027.774235,2025,6,65,Male,No Return
ORD03830,PROD0451,Clothing,980.81,31.4,Next-Day,Credit Card,City68,Not Returned,0.5612,High,0,1345.67132,2023,12,34,Female,No Return
ORD01438,PROD0351,Clothing,989.24,30.79,Standard,COD,City19,Not Returned,0.5612,High,0,2738.612016,2025,1,34,Female,No Return
ORD03667,PROD0356,Clothing,1917.35,34.05,Express,COD,City1,Not Returned,0.5611,High,0,3793.476975,2025,2,38,Male,No Return
ORD04263,PROD0019,Home Appliances,122.68,46.47,Express,COD,City82,Not Returned,0.5611,High,0,131.341208,2023,5,50,Female,No Return
ORD04136,PROD0439,Clothing,991.12,49.39,Express,COD,City31,Returned,0.5611,High,200,1304.817496,2022,2,43,Male,Changed Mind
ORD04647,PROD0060,Clothing,392.45,44.55,Next-Day,Debit Card,City57,Returned,0.561,High,200,235.22705,2024,2,63,Male,Wrong Item
ORD02439,PROD0326,Books,1530.18,31.72,Express,Credit Card,City11,Returned,0.561,High,200,844.8069040000003,2022,3,44,Female,Defective
ORD00615,PROD0214,Electronics,179.06,36.97,Standard,COD,City53,Returned,0.561,High,200,-87.13848199999998,2023,8,33,Female,Size Issue
ORD02394,PROD0252,Clothing,798.75,41.8,Next-Day,Debit Card,City71,Not Returned,0.5609,High,0,464.87250000000006,2022,2,46,Female,No Return
ORD04234,PROD0428,Books,1354.31,33.26,Express,COD,City25,Not Returned,0.5609,High,0,3615.465976,2024,2,40,Male,No Return
ORD02308,PROD0093,Books,1917.97,32.98,Express,Credit Card,City94,Returned,0.5608,High,200,3656.270482,2024,1,53,Male,Defective
ORD02529,PROD0430,Electronics,896.02,40.45,Express,COD,City87,Not Returned,0.5608,High,0,2134.31964,2023,10,28,Female,No Return
ORD03950,PROD0106,Electronics,383.26,44.01,Express,Debit Card,City45,Not Returned,0.5608,High,0,214.587274,2022,9,39,Female,No Return
ORD01041,PROD0269,Clothing,143.81,38.99,Express,Credit Card,City80,Not Returned,0.5608,High,0,350.953924,2024,5,27,Female,No Return
ORD03407,PROD0376,Clothing,733.87,43.47,Express,Debit Card,City91,Returned,0.5606,High,200,214.856711,2024,1,45,Male,Defective
ORD02911,PROD0125,Clothing,610.02,40.64,Standard,Credit Card,City57,Not Returned,0.5606,High,0,1448.431488,2024,11,65,Male,No Return
ORD03132,PROD0237,Books,756.56,43.74,Next-Day,Debit Card,City4,Not Returned,0.5606,High,0,851.281312,2022,6,44,Male,No Return
ORD01570,PROD0276,Electronics,1415.27,49.78,Standard,Credit Card,City58,Not Returned,0.5606,High,0,2842.994376,2024,8,24,Male,No Return
ORD01551,PROD0403,Clothing,278.56,38.49,Standard,COD,City58,Returned,0.5606,High,200,656.71128,2024,7,21,Female,Size Issue
ORD00791,PROD0030,Clothing,1485.14,36.68,Express,Debit Card,City10,Not Returned,0.5606,High,0,4701.953240000001,2023,8,35,Female,No Return
ORD04432,PROD0345,Books,181.73,31.47,Next-Day,Credit Card,City3,Not Returned,0.5606,High,0,124.539569,2023,12,43,Male,No Return
ORD01171,PROD0039,Books,1259.55,37.08,Express,Credit Card,City91,Not Returned,0.5606,High,0,2377.52658,2022,11,53,Male,No Return
ORD00842,PROD0076,Electronics,415.57,35.81,Next-Day,COD,City11,Not Returned,0.5605,High,0,266.754383,2023,10,25,Female,No Return
ORD03509,PROD0029,Clothing,576.21,39.37,Next-Day,COD,City73,Not Returned,0.5604,High,0,1397.4244920000003,2023,3,33,Female,No Return
ORD03689,PROD0167,Clothing,702.59,38.12,Next-Day,Credit Card,City99,Returned,0.5603,High,200,1104.288076,2025,8,28,Male,Size Issue
ORD01933,PROD0460,Electronics,967.96,40.05,Express,COD,City67,Not Returned,0.5603,High,0,1160.5840400000002,2023,4,36,Female,No Return
ORD03065,PROD0074,Clothing,1778.17,30.1,Express,COD,City94,Not Returned,0.5602,High,0,6214.7041500000005,2023,1,65,Female,No Return
ORD01133,PROD0132,Clothing,821.15,44.72,Standard,Wallet,City57,Not Returned,0.5602,High,0,453.9317199999999,2024,7,23,Male,No Return
ORD01471,PROD0467,Clothing,1218.37,32.74,Next-Day,Wallet,City39,Returned,0.56,High,200,619.4756619999999,2024,7,57,Female,Changed Mind
ORD02344,PROD0422,Electronics,1256.29,48.14,Next-Day,Credit Card,City75,Returned,0.56,High,200,2406.047976,2022,4,57,Female,Changed Mind
ORD02390,PROD0432,Clothing,1225.61,40.39,Standard,Credit Card,City23,Not Returned,0.56,High,0,1461.172242,2025,1,27,Male,No Return
ORD04169,PROD0331,Books,1827.39,27.29,Next-Day,Credit Card,City24,Not Returned,0.5599,High,0,5314.781076000001,2022,5,63,Female,No Return
ORD02423,PROD0424,Books,994.95,33.9,Express,Credit Card,City85,Not Returned,0.5599,High,0,3288.3097500000003,2022,8,35,Female,No Return
ORD01465,PROD0222,Electronics,1810.52,29.31,Next-Day,COD,City33,Not Returned,0.5598,High,0,5119.426352,2025,3,52,Female,No Return
ORD01226,PROD0216,Electronics,408.17,41.1,Standard,Debit Card,City45,Not Returned,0.5598,High,0,480.82426,2025,1,32,Female,No Return
ORD00227,PROD0132,Home Appliances,1551.42,42.25,Standard,Credit Card,City24,Not Returned,0.5598,High,0,4479.72525,2024,10,62,Female,No Return
ORD02923,PROD0370,Electronics,629.09,43.92,Next-Day,COD,City95,Returned,0.5596,High,200,858.3810159999998,2023,2,40,Female,Defective
ORD01848,PROD0310,Electronics,1505.9,46.79,Next-Day,Wallet,City29,Returned,0.5596,High,200,3806.44695,2024,1,62,Female,Defective
ORD01497,PROD0293,Clothing,1415.99,31.99,Standard,Credit Card,City30,Returned,0.5596,High,200,4615.073995,2024,4,49,Female,Wrong Item
ORD02696,PROD0134,Books,1797.67,35.73,Express,Wallet,City48,Not Returned,0.5596,High,0,4621.450036,2024,6,47,Male,No Return
ORD02301,PROD0214,Clothing,528.49,40.1,Standard,Debit Card,City93,Returned,0.5595,High,200,116.56551000000002,2023,1,22,Female,Size Issue
ORD01088,PROD0279,Books,1656.37,19.27,Next-Day,Credit Card,City51,Not Returned,0.5595,High,0,2674.375002,2024,10,36,Female,No Return
ORD00242,PROD0286,Books,1089.62,31.14,Express,Credit Card,City79,Not Returned,0.5595,High,0,3001.249328,2024,11,39,Male,No Return
ORD03718,PROD0163,Clothing,1206.88,44.48,Standard,Debit Card,City31,Returned,0.5595,High,200,470.05977600000006,2024,1,44,Male,Changed Mind
ORD01959,PROD0355,Home Appliances,1861.67,48.01,Express,Wallet,City45,Returned,0.5594,High,200,767.882233,2025,1,34,Female,Size Issue
ORD02513,PROD0297,Electronics,1231.23,46.52,Standard,Wallet,City39,Returned,0.5594,High,200,2433.847216,2024,3,56,Female,Changed Mind
ORD04672,PROD0459,Electronics,704.12,42.28,Next-Day,Debit Card,City6,Returned,0.5593,High,200,1019.254192,2024,6,42,Female,Wrong Item
ORD02396,PROD0260,Electronics,1908.55,47.11,Next-Day,Credit Card,City56,Returned,0.5593,High,200,809.4320949999999,2022,1,46,Female,Changed Mind
ORD04167,PROD0315,Clothing,889.69,31.77,Next-Day,Debit Card,City17,Not Returned,0.5592,High,0,1821.106461,2024,10,43,Female,No Return
ORD03776,PROD0270,Clothing,1020.19,43.54,Express,COD,City44,Returned,0.5591,High,200,375.999274,2022,3,59,Male,Changed Mind
ORD00878,PROD0268,Electronics,1045.21,34.15,Next-Day,COD,City5,Returned,0.5591,High,200,2553.0831400000006,2024,10,44,Female,Changed Mind
ORD03081,PROD0345,Toys,1615.19,48.05,Standard,COD,City96,Not Returned,0.5591,High,0,3356.3648200000007,2024,11,28,Female,No Return
ORD02759,PROD0274,Clothing,341.67,31.29,Express,Debit Card,City35,Not Returned,0.5591,High,0,704.2843710000001,2025,7,43,Female,No Return
ORD04230,PROD0041,Clothing,1842.31,34.95,Express,Credit Card,City72,Not Returned,0.5591,High,0,3595.267965,2023,4,18,Female,No Return
ORD02814,PROD0028,Books,1481.87,32.41,Next-Day,Debit Card,City73,Not Returned,0.5591,High,0,2003.191866,2024,9,43,Male,No Return
ORD04684,PROD0288,Books,1034.51,33.61,Next-Day,Wallet,City93,Not Returned,0.559,High,0,1373.6223779999998,2023,2,58,Female,No Return
ORD03373,PROD0196,Electronics,1230.39,49.21,Next-Day,Credit Card,City96,Not Returned,0.5589,High,0,1874.745243,2023,11,35,Male,No Return
ORD03493,PROD0344,Books,323.21,32.17,Express,Wallet,City66,Not Returned,0.5589,High,0,657.7000289999999,2024,7,24,Female,No Return
ORD03424,PROD0334,Books,1188.96,26.0,Express,COD,City94,Not Returned,0.5589,High,0,2639.4912,2023,3,40,Female,No Return
ORD02490,PROD0375,Books,597.17,37.65,Next-Day,Wallet,City59,Returned,0.5589,High,200,544.6709899999998,2025,2,32,Male,Wrong Item
ORD04585,PROD0365,Electronics,223.33,44.59,Next-Day,Credit Card,City6,Returned,0.5588,High,200,-76.25284699999999,2022,5,25,Female,Changed Mind
ORD02098,PROD0145,Electronics,1239.34,43.39,Express,Wallet,City37,Not Returned,0.5587,High,0,3507.9518700000003,2024,8,51,Female,No Return
ORD04227,PROD0380,Home Appliances,1663.23,42.93,Express,COD,City49,Not Returned,0.5587,High,0,3796.821444,2024,2,54,Female,No Return
ORD04759,PROD0309,Clothing,613.34,31.98,Next-Day,Debit Card,City95,Not Returned,0.5587,High,0,834.3877359999999,2024,10,23,Female,No Return
ORD00779,PROD0297,Books,301.97,38.31,Express,Debit Card,City88,Not Returned,0.5586,High,0,372.5705860000001,2023,9,31,Male,No Return
ORD04883,PROD0135,Clothing,420.4,25.79,Express,COD,City27,Returned,0.5585,High,200,111.97884,2024,8,19,Female,Changed Mind
ORD03960,PROD0477,Books,847.14,29.24,Express,Debit Card,City13,Not Returned,0.5585,High,0,2397.745056,2023,10,48,Female,No Return
ORD02936,PROD0291,Clothing,710.38,39.45,Next-Day,COD,City48,Not Returned,0.5583,High,0,860.2701799999999,2024,3,35,Male,No Return
ORD03220,PROD0385,Clothing,1052.89,39.74,Express,COD,City12,Not Returned,0.5581,High,0,3172.3575700000006,2022,4,45,Female,No Return
ORD04288,PROD0390,Clothing,1572.08,24.66,Express,Credit Card,City90,Returned,0.5581,High,200,2168.810144,2024,11,44,Female,Defective
ORD01123,PROD0221,Clothing,1800.33,23.15,Express,Credit Card,City39,Not Returned,0.558,High,0,4150.660814999999,2024,12,36,Female,No Return
ORD02045,PROD0471,Books,449.6,41.29,Next-Day,Debit Card,City50,Not Returned,0.558,High,0,1319.8008,2022,6,44,Female,No Return
ORD02201,PROD0393,Clothing,1384.58,38.0,Express,Credit Card,City17,Not Returned,0.558,High,0,1716.8792,2023,12,48,Male,No Return
