Order_ID,Product_ID,Product_Category,Product_Price,Discount_Applied,Shipping_Method,Payment_Method,User_Location,Return_Status,Return_Risk_Score,Risk_Label,Return_Cost,Profit_Loss,Order_Year,Order_Month,User_Age,User_Gender,Return_Reason
ORD01008,PROD0095,Electronics,368.95,23.64,Next-Day,COD,City86,Not Returned,0.4911,Medium,0,563.4604400000001,2025,3,19,Male,No Return
ORD01009,PROD0334,Clothing,1354.56,30.54,Express,Debit Card,City8,Returned,0.5392,High,200,4504.386879999999,2023,7,36,Female,Changed Mind
ORD01010,PROD0431,Electronics,1067.83,18.62,Next-Day,Credit Card,City50,Not Returned,0.4605,Medium,0,4345.00027,2024,4,48,Male,No Return
ORD01011,PROD0206,Electronics,551.38,47.5,Express,Debit Card,City35,Not Returned,0.5814,High,0,1157.898,2025,5,54,Female,No Return
ORD01012,PROD0432,Clothing,642.92,27.54,Express,Credit Card,City6,Returned,0.531,High,200,265.859832,2024,9,36,Male,Defective
ORD01013,PROD0201,Books,1377.15,2.18,Next-Day,Credit Card,City85,Not Returned,0.4758,Medium,0,1347.12813,2022,7,61,Female,No Return
ORD01014,PROD0435,Clothing,377.25,10.21,Express,COD,City66,Not Returned,0.491,Medium,0,1693.663875,2024,10,63,Female,No Return
ORD01015,PROD0208,Books,1683.74,1.48,Express,Credit Card,City17,Returned,0.4603,Medium,200,3117.641296,2022,1,24,Female,Size Issue
ORD01016,PROD0305,Books,305.91,22.39,Express,Debit Card,City27,Not Returned,0.5157,High,0,949.667004,2023,8,22,Female,No Return
ORD01017,PROD0495,Clothing,1782.22,5.13,Express,Credit Card,City1,Returned,0.4597,Medium,200,4872.376342,2023,11,31,Male,Defective
ORD01018,PROD0049,Electronics,445.51,38.81,Express,Debit Card,City81,Not Returned,0.4823,Medium,0,1090.430276,2022,7,29,Male,No Return
ORD01019,PROD0441,Toys,1744.9,41.46,Standard,Debit Card,City74,Not Returned,0.4895,Medium,0,5107.322299999999,2022,6,29,Female,No Return
ORD01020,PROD0024,Home Appliances,757.78,14.54,Next-Day,Credit Card,City29,Not Returned,0.4081,Medium,0,2590.395152,2023,6,29,Male,No Return
ORD01021,PROD0321,Clothing,1145.03,43.76,Standard,COD,City16,Returned,0.5756,High,200,2375.859488,2022,8,22,Female,Defective
ORD01022,PROD0081,Clothing,1184.45,40.11,Standard,Wallet,City16,Returned,0.5393,High,200,2637.46842,2024,7,51,Male,Size Issue
ORD01023,PROD0184,Clothing,641.99,35.56,Next-Day,Credit Card,City87,Not Returned,0.5425,High,0,1241.095068,2025,1,51,Male,No Return
ORD01024,PROD0407,Clothing,1530.2,27.04,Next-Day,Debit Card,City16,Not Returned,0.5091,High,0,5582.1696,2023,10,39,Male,No Return
ORD01025,PROD0170,Clothing,844.64,34.48,Express,COD,City53,Not Returned,0.5206,High,0,1106.816256,2022,1,60,Male,No Return
ORD01026,PROD0158,Clothing,762.69,0.3,Standard,Wallet,City21,Returned,0.4148,Medium,200,2081.20579,2025,1,54,Male,Defective
ORD01027,PROD0499,Home Appliances,1980.46,14.23,Next-Day,Debit Card,City37,Not Returned,0.4264,Medium,0,3397.281084,2024,4,30,Male,No Return
ORD01028,PROD0370,Clothing,1833.86,34.89,Express,Credit Card,City48,Returned,0.5881,High,200,994.026246,2024,10,47,Female,Size Issue
ORD01029,PROD0242,Home Appliances,1930.75,0.8,Standard,COD,City34,Not Returned,0.4306,Medium,0,7661.216,2025,4,35,Male,No Return
ORD01030,PROD0256,Clothing,871.96,17.51,Next-Day,Debit Card,City73,Not Returned,0.5148,High,0,719.279804,2023,11,59,Female,No Return
ORD01031,PROD0318,Home Appliances,468.18,48.1,Standard,Wallet,City100,Not Returned,0.531,High,0,242.98541999999995,2024,6,49,Male,No Return
ORD01032,PROD0439,Electronics,1855.59,23.8,Express,Credit Card,City66,Not Returned,0.5013,High,0,5655.83832,2022,5,36,Female,No Return
ORD01033,PROD0189,Clothing,790.54,44.29,Standard,Wallet,City20,Not Returned,0.5616,High,0,880.8196679999999,2022,9,22,Female,No Return
ORD01034,PROD0070,Electronics,1477.73,12.53,Next-Day,Wallet,City8,Not Returned,0.4406,Medium,0,1292.570431,2024,8,46,Male,No Return
ORD01035,PROD0416,Electronics,897.11,21.86,Next-Day,Wallet,City82,Returned,0.464,Medium,200,501.001754,2024,5,43,Male,Wrong Item
ORD01036,PROD0193,Electronics,1574.62,33.29,Next-Day,Wallet,City12,Not Returned,0.5388,High,0,2100.858004,2024,11,23,Female,No Return
ORD01037,PROD0163,Electronics,442.17,20.75,Next-Day,Wallet,City42,Returned,0.4827,Medium,200,150.41972500000003,2022,12,55,Female,Wrong Item
ORD01038,PROD0086,Electronics,920.29,22.47,Express,Debit Card,City97,Not Returned,0.4779,Medium,0,3567.504185,2025,8,34,Male,No Return
ORD01039,PROD0273,Books,129.01,46.65,Standard,Wallet,City66,Not Returned,0.6404,High,0,68.826835,2025,7,64,Female,No Return
ORD01040,PROD0129,Electronics,1046.86,16.3,Next-Day,Wallet,City43,Not Returned,0.4544,Medium,0,3504.8872799999995,2024,11,56,Male,No Return
ORD01041,PROD0269,Clothing,143.81,38.99,Express,Credit Card,City80,Not Returned,0.5608,High,0,350.953924,2024,5,27,Female,No Return
ORD01042,PROD0023,Clothing,1270.98,36.86,Next-Day,Wallet,City99,Not Returned,0.5465,High,0,1604.993544,2024,12,41,Male,No Return
ORD01043,PROD0204,Books,1661.67,42.16,Express,COD,City63,Not Returned,0.6339,High,0,3844.439712,2025,4,33,Female,No Return
ORD01044,PROD0355,Clothing,1910.89,45.74,Express,Debit Card,City8,Returned,0.5872,High,200,2910.546742,2025,8,31,Male,Wrong Item
ORD01045,PROD0220,Toys,1447.7,27.34,Standard,Wallet,City99,Not Returned,0.452,Medium,0,2103.79764,2025,5,65,Male,No Return
ORD01046,PROD0178,Home Appliances,1253.11,45.64,Next-Day,Wallet,City57,Not Returned,0.5201,High,0,3405.95298,2022,11,43,Female,No Return
ORD01047,PROD0057,Electronics,484.99,3.44,Next-Day,Debit Card,City68,Not Returned,0.4137,Medium,0,468.306344,2024,4,60,Male,No Return
ORD01048,PROD0261,Books,1525.06,44.57,Express,COD,City3,Not Returned,0.644,High,0,3381.363032,2025,6,42,Female,No Return
ORD01049,PROD0372,Electronics,459.25,1.06,Express,Debit Card,City24,Not Returned,0.3764,Medium,0,1363.14585,2022,9,39,Male,No Return
ORD01050,PROD0028,Electronics,247.54,10.89,Express,Wallet,City12,Returned,0.4038,Medium,200,241.165788,2023,3,40,Male,Wrong Item
ORD01051,PROD0227,Electronics,520.75,38.88,Standard,COD,City24,Returned,0.5299,High,200,1391.4119999999998,2022,11,32,Female,Size Issue
ORD01052,PROD0292,Books,618.76,16.57,Standard,Credit Card,City88,Not Returned,0.4989,Medium,0,2064.9258720000003,2024,8,53,Male,No Return
ORD01053,PROD0326,Home Appliances,366.91,38.84,Next-Day,Wallet,City8,Returned,0.4603,Medium,200,922.01078,2022,3,20,Female,Wrong Item
ORD01054,PROD0254,Clothing,847.42,16.41,Next-Day,Debit Card,City92,Returned,0.4603,Medium,200,1216.7167559999998,2022,9,61,Male,Changed Mind
ORD01055,PROD0305,Electronics,419.31,41.62,Next-Day,COD,City82,Not Returned,0.5568,High,0,734.3795340000001,2023,4,50,Female,No Return
ORD01056,PROD0146,Home Appliances,1265.42,17.72,Next-Day,Wallet,City63,Not Returned,0.4384,Medium,0,5205.93788,2023,2,48,Female,No Return
ORD01057,PROD0035,Books,101.79,20.35,Next-Day,Wallet,City47,Not Returned,0.506,High,0,162.15147000000002,2025,4,46,Male,No Return
ORD01058,PROD0394,Books,474.88,47.41,Express,Wallet,City57,Not Returned,0.5772,High,0,749.218176,2022,4,19,Female,No Return
ORD01059,PROD0150,Books,195.02,24.66,Next-Day,Wallet,City51,Not Returned,0.4924,Medium,0,587.712272,2022,3,43,Female,No Return
ORD01060,PROD0362,Clothing,946.25,26.33,Standard,COD,City36,Not Returned,0.5465,High,0,3485.511875,2025,1,49,Female,No Return
ORD01061,PROD0117,Home Appliances,1915.06,8.46,Next-Day,Debit Card,City47,Not Returned,0.4246,Medium,0,3506.091848,2022,10,24,Female,No Return
ORD01062,PROD0493,Home Appliances,1813.97,46.41,Standard,Credit Card,City21,Not Returned,0.5072,High,0,4860.532615000001,2022,7,34,Male,No Return
ORD01063,PROD0192,Books,1222.67,45.93,Next-Day,Debit Card,City74,Not Returned,0.6116,High,0,2644.390676,2024,5,38,Female,No Return
ORD01064,PROD0105,Clothing,694.9,9.02,Next-Day,COD,City7,Returned,0.4663,Medium,200,2961.1001,2022,9,48,Female,Changed Mind
ORD01065,PROD0140,Toys,1647.76,15.7,Express,Credit Card,City94,Not Returned,0.4173,Medium,0,1389.06168,2024,3,59,Male,No Return
ORD01066,PROD0365,Clothing,1040.21,45.35,Standard,Wallet,City77,Returned,0.5564,High,200,936.94953,2023,12,33,Male,Size Issue
ORD01067,PROD0196,Toys,1760.95,1.68,Express,COD,City74,Not Returned,0.3838,Medium,0,1731.36604,2022,1,61,Female,No Return
ORD01068,PROD0417,Clothing,915.9,35.49,Next-Day,Debit Card,City37,Not Returned,0.5186,High,0,2363.38836,2024,2,40,Male,No Return
ORD01069,PROD0403,Electronics,1968.92,29.22,Express,Wallet,City89,Not Returned,0.5256,High,0,6968.00788,2023,11,22,Female,No Return
ORD01070,PROD0336,Clothing,1943.14,4.34,Express,Debit Card,City49,Not Returned,0.4907,Medium,0,1858.807724,2025,6,64,Female,No Return
ORD01071,PROD0304,Books,1578.74,20.47,Standard,Debit Card,City64,Not Returned,0.5015,High,0,6277.85961,2023,1,64,Male,No Return
ORD01072,PROD0450,Clothing,1504.85,7.44,Next-Day,Debit Card,City36,Returned,0.4861,Medium,200,5371.55664,2023,11,39,Female,Wrong Item
ORD01073,PROD0092,Books,1159.73,27.85,Next-Day,Credit Card,City68,Returned,0.5379,High,200,3983.725975,2024,5,52,Male,Changed Mind
ORD01074,PROD0457,Home Appliances,1325.92,26.7,Express,COD,City23,Not Returned,0.4849,Medium,0,2915.69808,2025,3,19,Male,No Return
ORD01075,PROD0315,Toys,1898.87,17.27,Standard,Wallet,City98,Not Returned,0.4223,Medium,0,6283.740604,2024,7,52,Male,No Return
ORD01076,PROD0027,Books,1257.54,5.82,Express,Debit Card,City73,Not Returned,0.4713,Medium,0,5921.755859999999,2022,2,52,Female,No Return
ORD01077,PROD0435,Home Appliances,1141.81,28.02,Standard,Wallet,City37,Not Returned,0.4457,Medium,0,821.874838,2023,7,18,Male,No Return
ORD01078,PROD0041,Clothing,1959.09,49.37,Standard,Wallet,City21,Not Returned,0.5633,High,0,3967.549068,2024,2,43,Male,No Return
ORD01079,PROD0427,Toys,692.23,42.63,Next-Day,Debit Card,City35,Not Returned,0.505,High,0,397.132351,2024,8,55,Male,No Return
ORD01080,PROD0297,Electronics,431.65,8.08,Standard,Wallet,City89,Not Returned,0.3634,Medium,0,1983.8634,2022,3,45,Male,No Return
ORD01081,PROD0096,Electronics,337.75,20.5,Express,Debit Card,City20,Returned,0.4771,Medium,200,605.53375,2024,1,48,Female,Changed Mind
ORD01082,PROD0391,Electronics,1572.05,11.63,Next-Day,COD,City1,Not Returned,0.5057,High,0,4167.661754999999,2025,5,44,Female,No Return
ORD01083,PROD0377,Home Appliances,950.49,42.1,Standard,Debit Card,City23,Not Returned,0.5046,High,0,1651.00113,2023,9,64,Male,No Return
ORD01084,PROD0391,Books,1570.52,26.65,Standard,COD,City73,Not Returned,0.554,High,0,5759.882100000001,2024,7,39,Male,No Return
ORD01085,PROD0080,Home Appliances,980.36,42.62,Express,COD,City38,Not Returned,0.5572,High,0,1687.5917040000002,2024,6,35,Female,No Return
ORD01086,PROD0412,Clothing,182.35,1.63,Express,Wallet,City64,Returned,0.4062,Medium,200,696.888475,2022,12,48,Female,Defective
ORD01087,PROD0156,Clothing,1374.55,41.1,Standard,Wallet,City83,Not Returned,0.5855,High,0,1619.2198999999998,2024,9,54,Female,No Return
ORD01088,PROD0279,Books,1656.37,19.27,Next-Day,Credit Card,City51,Not Returned,0.5595,High,0,2674.375002,2024,10,36,Female,No Return
ORD01089,PROD0056,Toys,683.8,49.87,Next-Day,Wallet,City93,Not Returned,0.5021,High,0,1371.15576,2024,11,44,Male,No Return
ORD01090,PROD0258,Books,662.0,25.4,Next-Day,Credit Card,City4,Not Returned,0.5061,High,0,2469.26,2023,9,24,Male,No Return
ORD01091,PROD0411,Clothing,1718.14,37.93,Express,Credit Card,City6,Not Returned,0.5723,High,0,4265.797992000001,2023,3,56,Female,No Return
ORD01092,PROD0330,Clothing,712.26,22.16,Express,Credit Card,City99,Not Returned,0.5468,High,0,1108.846368,2024,11,55,Female,No Return
ORD01093,PROD0362,Electronics,115.49,42.69,Next-Day,Wallet,City81,Not Returned,0.5211,High,0,264.74927599999995,2025,8,33,Male,No Return
ORD01094,PROD0102,Clothing,1978.26,19.5,Standard,Debit Card,City17,Not Returned,0.5013,High,0,4777.497899999999,2023,1,26,Female,No Return
ORD01095,PROD0074,Books,103.01,40.27,Standard,Wallet,City30,Not Returned,0.5385,High,0,246.111492,2022,3,31,Female,No Return
ORD01096,PROD0198,Books,392.35,6.0,Next-Day,Wallet,City41,Not Returned,0.463,Medium,0,1844.045,2024,6,53,Female,No Return
ORD01097,PROD0080,Clothing,374.48,26.84,Next-Day,Wallet,City96,Returned,0.4969,Medium,200,73.96956800000004,2024,4,23,Male,Wrong Item
ORD01098,PROD0483,Clothing,235.12,19.38,Express,Debit Card,City4,Returned,0.4797,Medium,200,-10.446255999999975,2022,11,62,Male,Size Issue
ORD01099,PROD0034,Clothing,1946.0,17.56,Next-Day,COD,City63,Not Returned,0.5399,High,0,3208.5648,2024,7,51,Female,No Return
ORD01100,PROD0260,Electronics,1163.77,15.71,Next-Day,Wallet,City92,Not Returned,0.42,Medium,0,1961.883466,2022,6,44,Male,No Return
ORD01101,PROD0188,Clothing,936.84,35.67,Next-Day,Credit Card,City74,Not Returned,0.5309,High,0,1808.007516,2023,5,60,Male,No Return
ORD01102,PROD0389,Clothing,1480.82,0.07,Next-Day,Credit Card,City48,Returned,0.4586,Medium,200,7198.917129999999,2022,10,23,Female,Wrong Item
ORD01103,PROD0127,Books,1718.08,41.51,Express,Credit Card,City53,Not Returned,0.5859,High,0,2009.809984,2024,4,36,Male,No Return
ORD01104,PROD0046,Electronics,111.87,16.25,Standard,Wallet,City48,Returned,0.4262,Medium,200,-12.61775,2024,1,43,Male,Defective
ORD01105,PROD0254,Electronics,1812.0,1.74,Standard,Debit Card,City88,Not Returned,0.4534,Medium,0,8902.356,2024,2,27,Female,No Return
ORD01106,PROD0300,Toys,1505.02,43.28,Express,Debit Card,City47,Not Returned,0.4998,Medium,0,3414.5893759999994,2025,1,63,Male,No Return
ORD01107,PROD0005,Clothing,469.18,48.58,Express,Credit Card,City95,Not Returned,0.6049,High,0,723.757068,2024,4,41,Female,No Return
ORD01108,PROD0183,Toys,953.33,38.37,Standard,Debit Card,City28,Not Returned,0.4581,Medium,0,2937.6863950000006,2023,9,54,Male,No Return
ORD01109,PROD0115,Clothing,1627.04,13.83,Express,Debit Card,City6,Returned,0.5033,High,200,5408.081472,2023,8,42,Female,Defective
ORD01110,PROD0474,Books,871.46,44.28,Standard,Debit Card,City48,Returned,0.5675,High,200,771.1550239999999,2023,4,34,Male,Defective
ORD01111,PROD0088,Clothing,434.29,46.6,Express,Credit Card,City91,Returned,0.5827,High,200,495.7325800000001,2025,7,21,Male,Defective
ORD01112,PROD0484,Clothing,1549.12,17.38,Standard,Debit Card,City53,Not Returned,0.4998,Medium,0,3839.648832,2023,6,31,Female,No Return
ORD01113,PROD0011,Toys,1874.35,27.87,Standard,COD,City79,Not Returned,0.473,Medium,0,1351.968655,2023,4,22,Female,No Return
ORD01114,PROD0076,Electronics,194.28,18.58,Next-Day,Debit Card,City26,Returned,0.4994,Medium,200,-41.81722399999998,2025,2,45,Female,Wrong Item
ORD01115,PROD0275,Clothing,216.09,36.96,Express,Credit Card,City64,Returned,0.5513,High,200,72.44627200000002,2024,9,26,Male,Wrong Item
ORD01116,PROD0312,Electronics,121.11,12.37,Standard,Wallet,City45,Not Returned,0.437,Medium,0,424.514772,2025,3,24,Female,No Return
ORD01117,PROD0062,Books,1675.99,27.67,Next-Day,Wallet,City12,Returned,0.5384,High,200,2224.487134,2024,10,39,Male,Changed Mind
ORD01118,PROD0087,Clothing,1295.02,9.07,Next-Day,Debit Card,City64,Not Returned,0.4747,Medium,0,4710.246744,2025,6,62,Male,No Return
ORD01119,PROD0018,Home Appliances,367.23,28.05,Next-Day,COD,City78,Not Returned,0.4877,Medium,0,1056.88794,2024,3,32,Female,No Return
ORD01120,PROD0309,Clothing,260.19,37.18,Next-Day,Credit Card,City17,Returned,0.5968,High,200,-36.548642,2024,11,40,Female,Wrong Item
ORD01121,PROD0144,Clothing,886.06,9.51,Standard,Debit Card,City96,Not Returned,0.4703,Medium,0,2405.387082,2023,6,57,Female,No Return
ORD01122,PROD0301,Toys,1891.66,12.47,Next-Day,Wallet,City28,Not Returned,0.4261,Medium,0,1655.769998,2024,7,55,Female,No Return
ORD01123,PROD0221,Clothing,1800.33,23.15,Express,Credit Card,City39,Not Returned,0.558,High,0,4150.660814999999,2024,12,36,Female,No Return
ORD01124,PROD0485,Clothing,1352.26,48.47,Standard,Wallet,City71,Not Returned,0.5444,High,0,696.8195780000001,2022,5,35,Male,No Return
ORD01125,PROD0344,Clothing,348.05,42.15,Standard,COD,City28,Returned,0.5886,High,200,1.3469249999999988,2024,11,34,Male,Size Issue
ORD01126,PROD0383,Clothing,1139.59,9.17,Next-Day,Debit Card,City91,Not Returned,0.4273,Medium,0,3105.2687909999995,2022,5,43,Male,No Return
ORD01127,PROD0234,Electronics,546.94,44.48,Express,COD,City55,Not Returned,0.5268,High,0,910.9832640000002,2022,7,29,Male,No Return
ORD01128,PROD0263,Clothing,981.88,44.69,Standard,COD,City59,Not Returned,0.5685,High,0,2715.38914,2023,1,19,Female,No Return
ORD01129,PROD0196,Electronics,797.48,23.46,Standard,Credit Card,City33,Returned,0.4934,Medium,200,1631.173576,2025,6,57,Male,Changed Mind
ORD01130,PROD0433,Books,1747.78,6.58,Standard,COD,City86,Not Returned,0.4915,Medium,0,1632.776076,2022,5,52,Female,No Return
ORD01131,PROD0314,Electronics,110.81,4.91,Standard,Debit Card,City60,Not Returned,0.3961,Medium,0,526.846145,2025,7,54,Male,No Return
ORD01132,PROD0171,Books,1679.14,23.63,Express,COD,City38,Not Returned,0.5833,High,0,3847.077654,2024,9,40,Female,No Return
ORD01133,PROD0132,Clothing,821.15,44.72,Standard,Wallet,City57,Not Returned,0.5602,High,0,453.9317199999999,2024,7,23,Male,No Return
ORD01134,PROD0062,Books,815.1,38.21,Standard,COD,City56,Returned,0.6084,High,200,807.3005800000001,2024,3,49,Female,Wrong Item
ORD01135,PROD0197,Clothing,1274.8,26.16,Express,Debit Card,City86,Returned,0.4886,Medium,200,1682.6246399999998,2022,10,19,Male,Defective
ORD01136,PROD0384,Toys,1320.48,38.87,Standard,COD,City84,Not Returned,0.5027,High,0,4036.0471199999993,2024,12,50,Male,No Return
ORD01137,PROD0247,Clothing,173.4,20.98,Next-Day,Wallet,City48,Not Returned,0.4723,Medium,0,548.08272,2025,8,32,Male,No Return
ORD01138,PROD0476,Books,206.52,8.16,Next-Day,Wallet,City77,Not Returned,0.4419,Medium,0,569.003904,2023,8,54,Male,No Return
ORD01139,PROD0191,Electronics,1282.68,1.02,Express,Credit Card,City88,Returned,0.4641,Medium,200,2339.1933280000003,2025,7,45,Female,Size Issue
ORD01140,PROD0221,Home Appliances,638.51,41.46,Next-Day,COD,City19,Not Returned,0.5317,High,0,1121.351262,2022,11,25,Female,No Return
ORD01141,PROD0068,Clothing,390.68,10.68,Standard,Debit Card,City21,Not Returned,0.4267,Medium,0,348.955376,2022,5,22,Male,No Return
ORD01142,PROD0041,Electronics,872.59,47.11,Express,Credit Card,City98,Returned,0.5691,High,200,723.0257019999999,2025,4,38,Male,Size Issue
ORD01143,PROD0453,Toys,1733.14,39.09,Standard,Credit Card,City5,Not Returned,0.4949,Medium,0,3166.966722,2025,2,42,Male,No Return
ORD01144,PROD0353,Clothing,1155.04,39.07,Express,Credit Card,City46,Not Returned,0.5272,High,0,3518.82936,2023,1,51,Male,No Return
ORD01145,PROD0237,Books,295.68,1.7,Express,Debit Card,City33,Not Returned,0.4808,Medium,0,290.65344,2023,9,55,Female,No Return
ORD01146,PROD0446,Clothing,1379.16,41.48,Standard,Credit Card,City97,Not Returned,0.5623,High,0,807.0844320000001,2023,10,38,Male,No Return
ORD01147,PROD0477,Clothing,972.2,1.07,Express,COD,City88,Not Returned,0.4188,Medium,0,1923.59492,2022,6,32,Male,No Return
ORD01148,PROD0001,Books,1925.71,10.81,Standard,Debit Card,City73,Not Returned,0.5025,High,0,3435.081498,2023,2,60,Female,No Return
ORD01149,PROD0015,Clothing,364.34,16.5,Express,Debit Card,City83,Not Returned,0.4851,Medium,0,608.4477999999999,2022,9,45,Female,No Return
ORD01150,PROD0397,Electronics,814.69,40.3,Next-Day,COD,City54,Not Returned,0.5575,High,0,1945.47972,2023,7,55,Female,No Return
ORD01151,PROD0494,Toys,1202.06,6.76,Standard,Credit Card,City55,Not Returned,0.4245,Medium,0,2241.601488,2024,11,26,Female,No Return
ORD01152,PROD0229,Clothing,670.45,37.43,Next-Day,Debit Card,City1,Returned,0.5551,High,200,219.500565,2023,1,36,Female,Wrong Item
ORD01153,PROD0233,Toys,1483.26,5.69,Standard,Debit Card,City41,Not Returned,0.3999,Medium,0,5595.450024000001,2023,5,39,Female,No Return
ORD01154,PROD0070,Home Appliances,1153.25,6.46,Standard,Debit Card,City15,Not Returned,0.4094,Medium,0,1078.75005,2025,5,34,Male,No Return
ORD01155,PROD0194,Clothing,1870.27,18.2,Express,Debit Card,City33,Returned,0.504,High,200,2859.7617200000004,2022,10,41,Female,Changed Mind
ORD01156,PROD0120,Books,1366.55,6.42,Standard,Wallet,City5,Not Returned,0.4702,Medium,0,2557.63498,2024,12,28,Male,No Return
ORD01157,PROD0213,Electronics,1409.64,39.54,Next-Day,Debit Card,City35,Not Returned,0.5018,High,0,3409.0733760000003,2023,2,34,Male,No Return
ORD01158,PROD0307,Home Appliances,1950.78,33.69,Standard,Wallet,City2,Returned,0.5272,High,200,3680.686654,2024,11,57,Female,Size Issue
ORD01159,PROD0425,Clothing,1453.67,0.11,Express,Wallet,City20,Returned,0.4442,Medium,200,4156.212889,2023,8,24,Female,Defective
ORD01160,PROD0401,Books,753.41,24.16,Standard,Wallet,City63,Not Returned,0.5477,High,0,1714.158432,2024,9,59,Female,No Return
ORD01161,PROD0045,Electronics,477.97,28.94,Next-Day,COD,City99,Not Returned,0.5157,High,0,1358.581928,2024,4,24,Female,No Return
ORD01162,PROD0024,Toys,1520.4,28.48,Express,Debit Card,City67,Not Returned,0.4569,Medium,0,4349.5603200000005,2022,8,25,Female,No Return
ORD01163,PROD0226,Electronics,1392.58,25.66,Next-Day,Credit Card,City13,Not Returned,0.4918,Medium,0,1035.243972,2022,1,49,Female,No Return
ORD01164,PROD0082,Electronics,1139.97,15.89,Express,Wallet,City8,Not Returned,0.4474,Medium,0,4794.143835,2022,5,51,Female,No Return
ORD01165,PROD0091,Home Appliances,1059.21,28.85,Express,Wallet,City31,Not Returned,0.4908,Medium,0,3014.51166,2025,2,34,Female,No Return
ORD01166,PROD0167,Clothing,726.66,49.73,Standard,Debit Card,City85,Returned,0.5579,High,200,165.29198200000002,2022,5,31,Male,Wrong Item
ORD01167,PROD0381,Clothing,528.88,41.02,Standard,Wallet,City37,Not Returned,0.5306,High,0,1247.733696,2022,6,30,Female,No Return
ORD01168,PROD0263,Clothing,1265.47,36.02,Standard,Debit Card,City77,Returned,0.5106,High,200,1419.295412,2022,7,20,Male,Size Issue
ORD01169,PROD0094,Books,399.8,20.0,Next-Day,Credit Card,City68,Not Returned,0.5044,High,0,1279.36,2023,12,65,Male,No Return
ORD01170,PROD0379,Electronics,1431.8,37.17,Standard,Wallet,City82,Not Returned,0.5022,High,0,4497.999699999999,2022,2,38,Female,No Return
ORD01171,PROD0039,Books,1259.55,37.08,Express,Credit Card,City91,Not Returned,0.5606,High,0,2377.52658,2022,11,53,Male,No Return
ORD01172,PROD0299,Clothing,893.72,23.51,Express,Credit Card,City38,Not Returned,0.5108,High,0,3418.0321400000003,2022,9,55,Female,No Return
ORD01173,PROD0356,Toys,1583.51,30.5,Standard,Debit Card,City48,Returned,0.4965,Medium,200,3101.61835,2025,5,42,Female,Defective
ORD01174,PROD0021,Home Appliances,1363.4,24.12,Express,Wallet,City16,Not Returned,0.4498,Medium,0,4138.191680000001,2024,8,23,Male,No Return
ORD01175,PROD0144,Clothing,1351.13,9.69,Express,COD,City93,Returned,0.4559,Medium,200,2240.4110060000003,2022,6,60,Male,Size Issue
ORD01176,PROD0314,Electronics,964.54,17.69,Standard,Debit Card,City64,Returned,0.4731,Medium,200,593.9128739999999,2022,12,26,Female,Changed Mind
ORD01177,PROD0042,Electronics,300.6,18.96,Standard,Wallet,City2,Not Returned,0.4386,Medium,0,974.42496,2025,3,51,Male,No Return
ORD01178,PROD0316,Clothing,1646.58,44.73,Standard,Credit Card,City18,Returned,0.6193,High,200,2530.194298,2024,12,61,Female,Changed Mind
ORD01179,PROD0218,Clothing,901.45,22.16,Next-Day,COD,City23,Not Returned,0.5357,High,0,2105.06604,2024,3,58,Female,No Return
ORD01180,PROD0336,Electronics,452.59,8.69,Standard,Credit Card,City96,Not Returned,0.4316,Medium,0,2066.299645,2024,1,42,Female,No Return
ORD01181,PROD0052,Books,1641.33,37.59,Express,Debit Card,City89,Not Returned,0.5754,High,0,3073.062159,2025,2,46,Male,No Return
ORD01182,PROD0111,Clothing,444.77,48.74,Standard,Wallet,City93,Not Returned,0.5861,High,0,227.989102,2022,10,26,Female,No Return
ORD01183,PROD0368,Home Appliances,1775.61,26.23,Express,Wallet,City8,Not Returned,0.4793,Medium,0,2619.734994,2024,2,26,Female,No Return
ORD01184,PROD0157,Clothing,762.47,28.53,Next-Day,COD,City77,Returned,0.5057,High,200,1979.749236,2024,1,23,Male,Wrong Item
ORD01185,PROD0402,Clothing,929.99,20.74,Express,Wallet,City16,Returned,0.512,High,200,537.1100739999999,2024,3,47,Female,Defective
ORD01186,PROD0036,Electronics,1185.6,22.91,Express,Wallet,City99,Not Returned,0.4798,Medium,0,3655.91616,2023,6,27,Female,No Return
ORD01187,PROD0118,Electronics,668.89,13.45,Express,Credit Card,City26,Not Returned,0.497,Medium,0,1157.84859,2025,9,24,Female,No Return
ORD01188,PROD0090,Home Appliances,587.84,20.48,Next-Day,Debit Card,City82,Not Returned,0.4556,Medium,0,1869.801472,2023,8,63,Female,No Return
ORD01189,PROD0405,Clothing,1691.73,4.86,Next-Day,Debit Card,City32,Not Returned,0.4539,Medium,0,6438.047688000001,2024,6,29,Male,No Return
ORD01190,PROD0061,Clothing,1887.23,10.07,Next-Day,Credit Card,City39,Not Returned,0.4865,Medium,0,6788.743756,2024,7,40,Male,No Return
ORD01191,PROD0179,Electronics,1764.04,43.35,Express,Wallet,City26,Not Returned,0.5301,High,0,999.32866,2024,5,24,Male,No Return
ORD01192,PROD0176,Clothing,183.03,11.66,Next-Day,COD,City3,Returned,0.4226,Medium,200,608.44351,2023,4,21,Male,Size Issue
ORD01193,PROD0015,Clothing,958.81,29.48,Standard,Credit Card,City41,Not Returned,0.5485,High,0,676.152812,2025,8,53,Male,No Return
ORD01194,PROD0120,Toys,1277.55,26.93,Standard,Debit Card,City41,Not Returned,0.4433,Medium,0,2800.517355,2022,6,30,Female,No Return
